지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
192,2021-06-16,21.2,18.8,413,24.2,1212,,.6,106,1.4,51,2.4,7.1,70,1640,3.3,50,1646,1.3,1149,18,67,1537,82.5,20.7,1001.2,1007.2,2201,1002.5,321,1004.6,14.5,.6,1100,1.34,9.17,,,,,,8.4,7.6,22.2,19,,,,,,,,,,1.9,2.8,,
192,2021-06-17,21.5,19,526,25.1,1335,,.6,2104,1.5,2042,2.3,4.8,340,921,2,340,937,.9,781,18,63,1135,81.6,20.7,1003.2,1008.1,759,1005.2,1646,1006.5,14.5,2.5,1000,2.41,14.29,,,,,,9.6,7.9,23.5,18.2,,,,,,,,,,2.3,3.2,7.2,
192,2021-06-18,20.8,18.9,454,24.2,1400,,.9,508,3.4,428,4.9,5.3,180,2106,2.6,180,1807,.7,573,19.4,79,1534,92.5,22.6,998.8,1005.7,1,999.9,1715,1002.2,14.5,.6,1200,1.67,9.33,,,,,,8.6,7.6,22.9,17.8,,,,,,,,,,2,2.8,0,
192,2021-06-19,23.3,18.5,601,30.3,1501,,,,,,,6.5,160,1805,2.5,160,1810,.8,710,17.8,38,1434,74.8,20.4,997.6,1002.5,2255,999.2,1533,1000.9,14.5,12,1100,3.61,29.94,,,,,,3,2.3,27,17.5,,,,,,,,,,5.2,7.4,,
192,2021-06-20,23.3,16.3,504,29.5,1539,,,,,,,6.8,180,1351,2.8,180,1353,1,848,19,56,1331,78.8,22,998.9,1003.5,829,1001,1745,1002.3,14.5,11.6,1300,3.48,27.13,,,,,,5.6,.9,27,15.7,,,,,,,,,,4.8,6.8,,
192,2021-06-21,23.9,16.2,511,32,1611,,,,,,,7.8,360,1429,3.1,340,1236,1.2,1050,16.2,32,1510,68,18.5,1000.8,1007.7,2315,1002.1,224,1004.2,14.5,12.2,1200,3.68,30.67,,,,,,4.3,1.6,28.1,15.1,,,,,,,,,,6,8.5,,
192,2021-06-22,21.3,16.4,522,27.3,1400,,3.6,1525,5.9,1506,8,4.9,290,1448,2.4,230,1453,.7,629,18.5,60,1436,85.1,21.3,1006.1,1011.2,2209,1007.5,12,1009.5,14.5,5.9,1200,2.99,19.04,,,,,,6.1,4.4,25.5,15.5,,,,,,,,,,3,4.3,8.1,
192,2021-06-23,21.1,18.5,221,25.5,1304,,.1,,.1,,.1,6.4,180,1725,2.3,90,1110,.8,707,18.5,65,1438,86.3,21.3,1007.8,1012.9,2214,1009.8,1553,1011.2,14.5,3.3,900,2.24,13.96,,,,,,7.5,7.1,24.2,18.2,,,,,,,,,,2.4,3.4,0,
192,2021-06-24,21.8,18.1,2352,26.9,1451,,,,,,,6.8,270,1630,3,250,1614,.8,669,18.2,60,1524,81.3,20.9,1008.5,1013.2,746,1010.3,1805,1011.9,14.5,6.8,1300,2.73,21.35,,,,,,6.6,2.8,25.4,16.7,,,,,,,,,,3.5,5,,
192,2021-06-25,22.3,17,305,28.5,1331,,,,,,,5.5,250,1448,3,250,1610,.9,743,17.9,51,1609,78.5,20.6,1007.9,1012.9,805,1009.5,1702,1011.2,14.5,8,1200,3.28,23.83,,,,,,5.6,4.4,26.8,15.8,,,,,,,,,,4,5.8,.7,
192,2021-06-26,22.2,18.8,2339,28,1638,,.2,,.5,622,.7,4.9,250,1733,2.3,250,1737,.7,600,17.7,46,1734,78.1,20.3,1007.2,1012.3,825,1008.9,1707,1010.6,14.5,7.5,1200,3.37,20.47,,,,,,7.8,4.3,25.9,17.3,,,,,,,,,,3.9,5.6,,
192,2021-06-27,23,16.3,419,29.3,1616,,,,,,,4.7,90,1155,2.1,160,1640,.8,658,18.3,51,1158,76.9,21,1004.2,1010.3,1,1005,1723,1007.5,14.5,9.7,1100,3.37,23.28,,,,,,4.1,2,27,15.1,,,,,,,,,,3.9,5.6,,
192,2021-06-28,24.5,20.5,548,30.1,1414,,0,,0,,0,5.7,140,1706,3,70,839,1,905,19.5,52,1431,75.3,22.7,1001.7,1007.1,1,1002.8,1715,1005,14.5,6.6,1300,2.46,19.04,,,,,,7.5,5.3,28.7,19.3,,,,,,,,,,3.4,4.9,.1,
192,2021-06-29,23.8,19.4,547,28.7,1338,,.1,,.1,,.1,5.7,230,1622,2.7,250,1520,.9,759,19.2,58,1249,77.3,22.3,1002.7,1007.7,2305,1004.9,1539,1006.1,14.5,7.1,1200,2.96,20.41,,,,,,7.5,4.4,28.9,17.7,,,,,,,,,,3.4,4.9,,
192,2021-06-30,23.8,19.6,2359,29.5,1619,,,,,,,5.1,140,1608,2.7,110,1621,.9,754,19.3,50,1652,77.5,22.4,1003.9,1008.7,1016,1005.8,1735,1007.3,14.5,6.1,1300,3.29,20.37,,,,,,7.3,4.9,28.5,17.6,,,,,,,,,,3.6,5.2,,
192,2021-07-01,24.9,17.6,528,31.8,1515,,,,,,,5.2,90,1153,2.4,70,1425,.8,732,19.8,48,1506,75.8,23.1,1003.2,1007.9,818,1004.5,1654,1006.6,14.5,11.9,1100,3.55,24.69,,,,,,4.5,1.6,29.3,15.6,,,,,,,,,,4.3,6.1,,
192,2021-07-02,25.1,20.5,455,30.7,1420,,,,,,,5,160,1325,2.7,110,1333,.9,807,20,54,1423,74.8,23.4,1005.6,1011.4,2353,1007.3,19,1008.9,14.5,6.5,1200,3.58,20.23,,,,,,6.4,2.1,28.9,18.9,,,,,,,,,,3.8,5.4,,
192,2021-07-03,22.6,21,308,24.8,915,,3.1,1517,11.5,1314,58.7,7.4,160,2332,2.9,290,2334,.8,650,20.8,74,918,90.4,24.6,1004.3,1011.3,1,1004.1,2359,1007.6,14.5,.1,800,.73,4.28,,,,,,8.6,,23.9,19.2,,,,,,,,,,1.2,1.8,78.7,
192,2021-07-04,25.6,22.4,2312,29.6,1224,,7.3,117,12,117,20.2,10.5,270,1112,4.2,270,625,2.1,1799,22.2,63,1228,82.4,26.8,1002.7,1010.3,2211,1001.9,330,1006.1,14.5,7.4,1100,3.63,21.22,,,,,,8,6.6,26.9,21.7,,,,,,,,,,3.5,4.9,1.8,
192,2021-07-05,21.8,21,2054,22.8,225,,3.7,2314,14.5,2116,39.6,4.7,180,248,1.9,270,149,.6,532,21.1,90,2,96,25,1007.1,1012.7,1023,1008.6,2358,1010.5,14.5,0,1100,.82,5.28,,,,,,9.9,8.1,23.8,21.2,,,,,,,,,,.9,1.2,131.4,
192,2021-07-06,23.2,21.1,1,24.5,538,,8.8,1433,27.3,540,142.7,6.8,230,635,3.3,250,636,.9,810,22.9,95,1302,98.3,27.9,1005,1009.9,2224,1005.7,402,1008.3,14.5,0,1200,.66,2.46,,,,,,10,9.1,23,21.5,,,,,,,,,,.8,1.1,50.2,
192,2021-07-07,24.9,22.6,2356,28.4,936,,8.1,1440,29.3,1433,65.3,5,160,741,2.1,110,748,.8,684,24.2,86,941,96.3,30.2,1004.7,1009.7,25,1005.9,1805,1008,14.4,.2,900,1.18,5.21,,,,,,9.6,8.9,25.1,23.1,,,,,,,,,,1,1.4,64.6,
192,2021-07-08,25.6,22.2,228,29.3,1521,,1.9,1619,4.4,1547,4.8,5.6,250,1612,1.9,200,1450,.7,564,24.4,81,1519,93.8,30.6,1002.3,1007.3,2,1004.4,410,1005.6,14.4,1.9,1000,2.03,12.84,,,,,,9.6,8.1,27.2,22.7,,,,,,,,,,2.1,3,13.5,
192,2021-07-09,26.1,23.5,612,29.6,1305,,3.3,108,6.6,52,9,6.3,160,1353,2.6,180,1450,1,894,24.3,72,1439,90.1,30.3,1002,1007.5,2330,1004,332,1005.3,14.4,5.9,1400,2.93,18.62,,,,,,7.6,5.9,28.5,23,,,,,,,,,,3.3,4.8,.1,
192,2021-07-10,26,22.5,412,29.6,1331,,,,,,,6.9,110,1336,2.8,200,1247,1,877,23.3,68,1210,86,28.6,1005.3,1011,2346,1007,158,1008.6,14.4,10.3,1100,3.16,23.86,,,,,,5.3,2.3,28.4,21.6,,,,,,,,,,4.1,5.9,,
192,2021-07-11,27.1,23.6,312,31.2,1555,,,,,,,6.4,250,1224,2.6,180,1217,1,886,24.3,70,1109,85.4,30.4,1007.4,1012.2,839,1009.2,1625,1010.7,14.4,10.6,1200,3.54,23.81,,,,,,6.1,3.5,29.4,22.7,,,,,,,,,,4,5.7,,
192,2021-07-12,27.6,24.8,545,32.7,1413,,,,,,,6.5,200,1647,2.7,200,1351,1,825,24.8,64,1416,85.5,31.3,1007.3,1011.8,825,1009.4,1743,1010.6,14.4,8.1,1200,3.43,21.74,,,,,,7.6,3.9,30.8,24.6,,,,,,,,,,4.1,5.8,,
192,2021-07-13,27.5,23.8,501,31.8,1357,,,,,,,6.2,180,1506,2.7,270,1421,.9,785,24.8,65,1337,86.3,31.4,1008,1012.7,2333,1010.3,1608,1011.3,14.4,10.1,1300,3.32,24.5,,,,,,6.3,2.4,31.8,22.8,,,,,,,,,,4.2,6,,
192,2021-07-14,27.8,24.2,225,32.3,1422,,,,,,,7.7,230,1403,2.8,180,1404,.9,785,25,69,1319,85.5,31.7,1009.9,1014.6,2356,1012.2,1614,1013.2,14.3,10.7,1300,3.23,25.58,,,,,,6,4,32.1,23.7,,,,,,,,,,4.5,6.4,,
192,2021-07-15,26.8,23.5,428,31.2,1147,,,,,,,5.9,180,1431,2.9,110,1156,.8,648,24.4,68,1120,87.8,30.5,1011.7,1015.9,839,1014,1553,1015,14.3,6,1100,2.87,18.15,,,,,,6.5,3.1,30.9,22.7,,,,,,,,,,3.1,4.4,,
192,2021-07-16,24.7,22.3,2359,32.5,1312,,9.2,1423,16.1,1417,16.2,8.2,200,1436,4.3,200,1440,.7,640,23,61,1307,91.9,28.1,1011.6,1016.4,650,1012.8,1411,1015,14.3,4,1100,3.03,16.25,,,,,,6.5,5.1,26.8,22.2,,,,,,,,,,2.9,4.1,16.2,
192,2021-07-17,25.2,21.3,503,30.5,1444,,.2,,.2,,.2,7.8,90,1319,4,110,1346,1.4,1233,22.2,64,1614,84.6,26.8,1009.1,1014.3,7,1010.7,1543,1012.4,14.3,6.8,1300,3.34,20.6,,,,,,7.5,6.5,27.5,21.2,,,,,,,,,,4,5.7,.2,
192,2021-07-18,26,21.8,532,31.5,1526,,,,,,,7.3,110,1737,3.9,90,1743,1.3,1106,22.4,62,1429,81.3,27,1008.6,1013.2,2237,1010.4,1548,1011.9,14.2,6.8,1500,2.73,19.36,,,,,,7.4,5.1,28.1,21.6,,,,,,,,,,3.3,4.8,1.1,
192,2021-07-19,26.2,23.1,629,29.9,1234,,.3,431,.7,417,1.1,4,90,2049,2.2,90,2055,.6,522,23.5,68,1254,86.1,29,1010.2,1014.7,2242,1012.5,247,1013.5,14.2,4,1200,2.49,15.01,,,,,,9.5,6.4,27.8,23.6,,,,,,,,,,2.8,4,0,
192,2021-07-20,26.9,23.7,523,31.2,1352,,0,,0,,0,4,110,1057,1.9,90,1102,.6,529,23.9,56,1347,84.9,29.7,1010.9,1015.7,756,1012.5,1803,1014.2,14.2,7,1400,2.17,16.71,,,,,,8.4,3,29.3,23.5,,,,,,,,,,3,4.3,,
192,2021-07-21,27,21.7,543,33.1,1614,,,,,,,5,50,1028,2.7,70,1241,.9,742,22.9,56,1228,80.3,28,1009.1,1014.2,15,1010.3,1656,1012.5,14.2,10.5,1100,2.92,20.65,,,,,,7.4,.6,29.6,21.2,,,,,,,,,,3.9,5.5,,
192,2021-07-22,26.7,21.1,517,32.7,1449,,,,,,,6,360,938,3.1,50,1008,.9,760,22.6,57,1454,80,27.5,1007.8,1012.9,1,1009.3,1759,1011.1,14.2,9,1100,3.48,21.07,,,,,,5.4,1.6,30.2,20.1,,,,,,,,,,3.8,5.4,,
192,2021-07-23,26.9,21.6,346,32.3,1407,,,,,,,5.5,50,1223,2.4,20,1209,.8,709,22.8,57,1301,80.1,27.7,1006.2,1011.1,756,1007.9,1745,1009.5,14.1,9.8,1100,3.09,21.03,,,,,,7.6,1.1,29.4,20.7,,,,,,,,,,3.9,5.5,,
192,2021-07-24,27.3,23.2,2343,33.4,1534,,,,,,,5.1,90,1350,2.6,110,1346,.8,716,23.3,58,1537,80.4,28.6,1005.2,1009.9,641,1007.1,1649,1008.5,14.1,10.7,1200,3.05,21.84,,,,,,8.1,2.5,31.5,22.5,,,,,,,,,,4,5.7,,
192,2021-07-25,26.8,22.4,2353,32.2,1527,,,,,,,7.1,110,1222,3,110,1229,1.1,923,22.4,55,1258,78.5,27,1003.8,1008.6,520,1005.6,1552,1007.1,14.1,7.7,1100,3.15,22.19,,,,,,7.3,2.1,30.7,21.5,,,,,,,,,,4.6,6.5,,
192,2021-07-26,26.4,21.5,410,33.1,1343,,,,,,,7,110,1635,3.5,110,1854,1.2,1003,21.7,50,1405,77.1,26,1001.7,1007.1,1,1003.5,1511,1005.1,14.1,11.1,1200,2.94,24.24,,,,,,3.9,3,31.1,20.7,,,,,,,,,,4.6,6.6,,
192,2021-07-27,26.9,20.8,533,33.4,1422,,,,,,,5.3,180,1641,2.7,180,1647,.8,681,22.3,53,1416,77.8,27,1000.1,1005.1,1,1001.5,1607,1003.4,14,10.4,1100,3.07,23.01,,,,,,4.4,3.3,31.9,20.2,,,,,,,,,,4.2,6,,
192,2021-07-28,27.8,22.7,546,34,1434,,,,,,,7,200,1545,2.5,180,1638,.8,693,23.4,50,1435,78.5,28.7,999.9,1004.7,729,1001.1,1621,1003.2,14,11.1,1200,2.93,25.63,,,,,,2.9,2,33.8,21.2,,,,,,,,,,4.8,6.9,,
192,2021-07-29,27.7,23.2,536,33.3,1402,,,,,,,7.2,230,1546,3.1,250,1508,1,821,23.1,57,1312,78,28.3,999.3,1004,1,1001.2,1521,1002.6,14,12,1200,3.23,26.33,,,,,,5.4,.3,34.5,22.2,,,,,,,,,,4.7,6.7,,
192,2021-07-30,27.4,22.7,438,33.2,1336,,,,,,,5.8,200,1241,3.1,250,1301,.9,783,23.2,49,1320,80,28.5,998.4,1002.9,636,1000.5,1700,1001.7,14,10.5,1200,3.46,24.01,,,,,,5.6,2.3,32.5,21.7,,,,,,,,,,4.4,6.4,1.5,
192,2021-07-31,28.9,25.2,418,33.5,1433,,1.1,315,1.4,315,1.5,6,180,1357,2.7,200,1400,.8,671,25.5,61,1400,83.4,32.7,997.5,1002.4,750,999.1,1754,1000.7,13.9,7.1,1400,3.08,19.76,,,,,,5.8,3.1,33.1,25.3,,,,,,,,,,3.8,5.4,,
192,2021-08-01,28.9,25.6,521,34.4,1330,,,,,,,8,180,1820,2.9,180,1647,.9,795,25.2,58,1229,81.5,32,997.4,1002.2,2340,998.5,1614,1000.7,13.9,9.3,1200,3.29,22.61,,,,,,6.8,4.4,33.7,25.1,,,,,,,,,,4.5,6.4,,
192,2021-08-02,28.3,25.6,453,32.5,1300,,,,,,,7.2,250,1248,3,270,1047,1,854,24.6,62,1350,81.1,30.9,1000.4,1006.3,2330,1001.5,219,1003.7,13.9,8.2,1200,3.06,21.72,,,,,,7.9,5.1,34.1,25.2,,,,,,,,,,4.1,5.9,,
192,2021-08-03,27.7,24.2,523,32.7,1327,,,,,,,5.6,180,1305,2.8,110,919,.9,798,24.1,62,1356,81.6,30,1004.9,1010.3,2331,1005.6,118,1008.2,13.9,8.9,1300,2.91,19.75,,,,,,6.7,,33.8,23.5,,,,,,,,,,3.6,5.1,,
192,2021-08-04,28.6,23.5,425,35.3,1434,,,,,,,5.1,180,1501,2.8,230,1601,.8,690,23.3,50,1554,75.5,28.7,1005.8,1010.9,803,1007.1,1635,1009.1,13.8,10,1300,3.39,24.47,,,,,,3.4,1.9,35.6,22.5,,,,,,,,,,5,7.1,,
192,2021-08-05,29,23,521,36.4,1446,,,,,,,5.1,70,1610,2.2,140,1619,.7,588,23.7,49,1443,75.6,29.3,1002.6,1008.7,1,1003.4,1744,1005.9,13.8,10.7,1100,3.35,22.28,,,,,,2.9,1.3,34.3,22.1,,,,,,,,,,4.2,6.1,,
192,2021-08-06,29.1,22.5,537,36.9,1425,,,,,,,5.5,70,1056,2.7,250,1622,.8,733,22.7,41,1359,72,27.7,999.6,1005.1,1,1000.7,1551,1002.8,13.8,11.4,1200,3.51,26.55,,,,,,2.8,.8,35.6,21.1,,,,,,,,,,5.3,7.6,,
192,2021-08-07,29.1,23.1,422,37.5,1458,,16.9,2224,64.2,2141,78.8,7.1,50,2150,3.2,50,2145,1,880,23.2,44,1415,73.3,28.4,999.2,1005.3,2222,1000.4,1532,1002.4,13.7,10.4,1200,3.5,24.19,,,,,,5.5,3.9,36.9,22.2,,,,,,,,,,4.5,6.4,79.2,
192,2021-08-08,25.4,22.5,611,28.6,1136,,.2,,.4,,.5,4.5,70,1310,2.1,50,1248,.8,725,23.2,78,1237,88.1,28.4,998.9,1004.6,1,1000.2,2326,1002.2,13.7,1.2,900,1.76,8.04,,,,,,8.5,5.1,26.5,22.3,,,,,,,,,,1.9,2.7,.1,
192,2021-08-09,27.8,22.6,620,33.9,1522,,0,,0,,0,5,70,1505,2.9,250,2129,1.1,989,21.9,47,1442,72.6,26.3,999.3,1006.5,2228,999.9,50,1002.6,13.7,8.6,1100,3.32,21.44,,,,,,5.7,4.6,30,22,,,,,,,,,,3.9,5.6,0,
192,2021-08-10,26.3,23.5,2345,31.2,1458,,0,,0,,0,7.8,160,1510,2.9,110,1001,1.1,920,22.8,61,1434,81.9,27.7,1005.4,1011.2,2349,1006.1,1,1008.8,13.6,7.7,1300,3.56,22.63,,,,,,8.1,6.1,29.6,23.6,,,,,,,,,,3.9,5.6,,
192,2021-08-11,25.5,22.3,537,30.7,1404,,,,,,,7,140,1735,2.9,270,1447,1,842,22.5,65,1238,84.6,27.3,1007.5,1011.9,905,1009.1,1622,1010.8,13.6,8.3,1300,3.36,21.19,,,,,,6.3,4.9,28.8,22.5,,,,,,,,,,3.8,5.5,,
192,2021-08-12,25.6,21.2,536,30.8,1535,,.3,1958,.5,1908,.5,5.5,20,930,2.1,70,949,.8,679,22.4,60,1542,84,27.2,1006.3,1011.8,923,1008.1,2340,1009.6,13.6,6.9,1200,2.62,17.11,,,,,,8,4.8,28.4,21.1,,,,,,,,,,2.8,4,.8,
192,2021-08-13,25.3,23.3,525,28.8,1515,,.2,,.2,,.5,5.1,90,1528,2,70,1316,.7,635,22.7,67,1507,86.9,27.7,1002.6,1008.2,1,1004.3,1806,1005.9,13.6,.7,1300,1.49,9.23,,,,,,10,7,27,23.6,,,,,,,,,,1.7,2.4,9,
192,2021-08-14,23.3,21.2,2353,27.6,1646,,.6,230,2.1,615,11.2,5.2,340,1655,2.3,20,1638,.8,690,21.1,61,1726,88.1,25,1003.9,1010.7,2335,1005.2,414,1007.2,13.5,3.4,1500,1.69,9.53,,,,,,9.3,5.9,25.3,21.2,,,,,,,,,,2.1,3,2.4,
192,2021-08-15,25,19.8,601,30.2,1606,,,,,,,6.8,70,1813,3.4,90,2028,1.2,1038,20.4,55,1410,77,24,1010.3,1016.2,2339,1010.6,5,1013.7,13.5,9.9,1200,3.05,21.56,,,,,,7.5,4.3,27.4,19.9,,,,,,,,,,3.9,5.6,,
192,2021-08-16,24.6,20.7,535,30.2,1435,,0,,0,,0,7.1,20,1021,3.8,70,1215,1.1,978,20,55,1439,76.3,23.3,1010.5,1016,1,1011.8,1533,1013.8,13.5,6.8,1000,2.75,18.83,,,,,,6.5,,26.7,20.3,,,,,,,,,,3.4,4.8,0,
192,2021-08-17,24.5,20.7,2355,28.6,1232,,0,,0,,0,6.3,340,1009,3,50,945,1.3,1122,19.8,64,1221,75.9,23.1,1005.5,1012.5,1,1007,1552,1008.9,13.4,3.5,900,2.15,12.3,,,,,,7,,25.3,20.5,,,,,,,,,,2.6,3.7,0,
192,2021-08-18,24.5,20.1,402,28.7,1525,,,,,,,6.1,360,1319,3.2,20,1319,1.3,1117,19.8,60,1653,75.8,23,1005.9,1010.2,2041,1007.9,1550,1009.2,13.4,7.3,1300,2.97,19.48,,,,,,7.3,6.3,26.7,19.6,,,,,,,,,,3.5,5,,
192,2021-08-19,24.5,21.1,2350,30.9,1548,,5.5,2117,11.8,2058,12,7.7,180,1725,3.1,180,1729,1.1,943,20,51,1527,77.6,23.4,1008.2,1014.1,2347,1009.8,348,1011.5,13.4,6.9,1300,3.46,22.22,,,,,,6.4,4.9,28.3,20,,,,,,,,,,4.1,5.9,12,
192,2021-08-20,24.2,19.6,338,30,1409,,.3,2300,.3,,.3,5.9,180,1515,2.7,180,1516,.8,712,21.1,62,1423,84.5,25,1009.6,1014.5,820,1011.5,1748,1013,13.3,9.1,1300,2.99,20.96,,,,,,5,3,27.8,20,,,,,,,,,,3.4,4.9,19.2,
192,2021-08-21,23.1,21.8,1519,24.7,1115,,8.4,950,17.8,1904,72.7,9.6,230,1024,4.1,250,1029,1.1,982,22.3,92,1145,95.8,27,1003.4,1011.8,1,1003.1,1517,1006.7,13.3,0,1100,.64,2.59,,,,,,8.8,7.4,24,21.8,,,,,,,,,,.8,1.1,53.8,
192,2021-08-22,25.6,22,427,30.8,1534,,,,,,,5.2,230,1603,2.4,250,1519,.9,794,22.6,58,1545,85.1,27.5,1005.7,1011,2312,1006.6,500,1009.1,13.3,7.2,1400,2.95,19.23,,,,,,7.8,4.8,27.8,20.7,,,,,,,,,,3.3,4.8,2.6,
192,2021-08-23,23.3,22.5,1802,24.8,19,,7.8,2241,21.7,2207,102.3,4.8,20,2324,2.2,360,2357,.8,649,22.9,92,14,97.6,27.9,1005,1012,1051,999.6,2356,1008.4,13.2,0,1200,.83,3.34,,,,,,9.8,9.1,24.7,22.7,,,,,,,,,,.7,.9,106.2,
192,2021-08-24,26,23.1,1,29.2,1713,,8.3,931,12.9,920,20.7,9.2,110,1018,3.6,160,1020,1.4,1247,24.4,78,1718,91.1,30.5,998.7,1005.3,2400,999.5,3,1002,13.2,.9,1100,.82,4.85,,,,,,8.7,8.3,25.1,22.8,,,,,,,,,,1.1,1.6,17.3,
192,2021-08-25,25,23.7,325,26.4,1745,,2.2,1121,2.9,1050,8.1,4.1,180,2011,2.3,160,2014,.6,484,24.1,90,22,95.1,30,1004,1009.2,2356,1005.1,52,1007.3,13.2,.6,1200,1.14,5.3,,,,,,8,7.1,25.4,23.2,,,,,,,,,,1.1,1.6,5,
192,2021-08-26,26.1,21.7,2341,31.3,1437,,,,,,,5,180,1617,2.3,110,1348,.7,636,23.1,59,1415,85.5,28.4,1009.4,1014.6,2124,1008.7,129,1012.7,13.1,10.4,1200,3.29,23.12,,,,,,5,2.6,28.4,21.2,,,,,,,,,,4.2,6,.2,
192,2021-08-27,25.4,21.2,134,31.4,1309,,.4,1713,.7,1640,1,7.5,140,1519,2.9,180,1433,.8,730,23.2,67,1454,88.6,28.5,1009.2,1014.5,2,1010.2,1544,1012.5,13.1,4.6,1400,2.44,16.09,,,,,,7.3,6.6,27.8,20.7,,,,,,,,,,2.9,4.1,.8,
192,2021-08-28,26,22.7,559,31.5,1438,,0,,0,,0,4.5,360,52,2.2,320,58,.8,665,22.4,56,1414,82.3,27.2,1010.1,1014.9,803,1012.4,18,1013.4,13.1,5.9,1200,3.22,18.27,,,,,,7.6,,28.1,22.8,,,,,,,,,,3.2,4.6,0,
192,2021-08-29,25.6,23.2,149,30.8,1231,,3.8,1312,9.9,1257,9.9,5.7,140,1630,2.9,230,1314,.7,606,23.9,70,1234,91,29.7,1009.7,1014.4,2343,1012.1,1257,1013,13,3.3,1100,2.17,11.59,,,,,,6.9,5.6,27.1,23.1,,,,,,,,,,2.2,3.1,9.9,
192,2021-08-30,26.5,23.7,48,31,1432,,.7,2004,1.7,1941,1.7,3.3,20,1145,1.7,290,1034,.6,551,23.6,63,1434,85.8,29.2,1011.8,1016.2,2116,1013.9,150,1015.2,13,6.4,1200,2.88,16.55,,,,,,6.5,4.5,29,23.7,,,,,,,,,,2.8,4,1.7,
192,2021-08-31,26.2,22.7,550,31.5,1408,,,,,,,5,200,1713,2.2,140,1338,.8,729,23.2,60,1413,84.4,28.4,1011,1016.5,648,1012.3,2358,1014.3,13,7.4,1300,2.92,18.24,,,,,,7.5,4.6,28.9,23.2,,,,,,,,,,3.2,4.6,0,
192,2021-09-01,25.8,22.5,2342,29.5,1348,,.2,,.3,1036,.4,6,250,1307,2.4,180,1450,1,883,23.8,77,1401,89,29.5,1005.9,1012.6,18,1006.9,1711,1009.2,12.9,2.2,1300,2.45,8.29,,,,,,9.5,7.9,27.8,22.1,,,,,,,,,,1.6,2.3,.6,
192,2021-09-02,21.8,19.8,2346,24.2,1218,,.9,1649,1.6,1607,5.1,3.4,70,1712,1.8,70,1717,.7,582,20.4,79,1247,92.1,24,1006.8,1011.9,1029,1009,1710,1010.2,12.9,0,1100,.72,4.21,,,,,,8.5,8.1,24.9,20.6,,,,,,,,,,.8,1.2,5.4,
192,2021-09-03,20.6,19.3,837,22.4,1355,,.3,835,.4,829,.6,3.9,340,1425,2,340,1711,.9,741,19.4,88,1202,92.6,22.5,1006.5,1013.1,2346,1008.3,407,1009.9,12.8,0,1300,.84,5.23,,,,,,5.5,5.5,23.6,20.2,,,,,,,,,,1.1,1.6,.1,
192,2021-09-04,22.5,18.5,616,27,1358,,,,,,,5.1,360,1032,2.4,340,1116,.8,659,19.1,61,1516,82.9,22.2,1011.5,1017.3,2240,1012.7,110,1014.9,12.8,6.2,1000,2.1,15.16,,,,,,8.9,6.3,25.5,18.7,,,,,,,,,,2.5,3.6,,
192,2021-09-05,21.4,19.2,443,24.8,1011,,.2,,.4,1340,.5,4.2,360,2305,2.3,340,2311,.6,520,18.3,68,1012,83.4,21.1,1014.8,1019.9,2301,1016.6,156,1018.2,12.8,1,900,1.51,7.25,,,,,,9.5,8.9,24,19.7,,,,,,,,,,1.4,1.9,.5,
192,2021-09-06,21.1,18.8,514,23.5,1053,,.6,1346,1.8,1328,3.2,3.9,290,1326,1.8,270,1308,.6,519,19.4,74,35,90.5,22.6,1013.9,1019.8,13,1015.5,2400,1017.3,12.7,.1,1000,1.17,6.29,,,,,,9.4,8.1,23.9,19.5,,,,,,,,,,1,1.4,3.3,
192,2021-09-07,21.7,19.2,302,24.6,1703,,.3,1034,.3,1018,.5,5.7,250,2002,2.9,230,2059,.6,505,20.3,84,2244,92.5,23.9,1006.8,1015.6,7,1007.1,1644,1010.1,12.7,.2,1400,.71,4.9,,,,,,8.6,7.8,23.6,20.1,,,,,,,,,,1,1.5,.4,
